,Name,Alcohol,Size,Price,Price_per_liter,Alcohol_per_euro_per_liter
0,Creation Reserve Pinot Noir 2019,13.5,0.75,44.98,59.973,0.225
0,Masi Costasera Amarone Classico 2017,15.0,0.375,24.99,66.64,0.225
0,André Clouet Grande Reserve Blanc de Noirs Magnum Champagne Brut,12.0,1.5,79.89,53.26,0.225
0,Balfour Leslie’s Reserve Dry,12.0,0.75,39.98,53.307,0.225
0,Akarua Pinot Noir 2021,13.5,0.75,45.00,60.0,0.225
0,Dourakis Impromptu Mandilari 2014,12.5,0.75,41.59,55.453,0.225
0,Montaudon Réserve Première Champagne Brut,12.0,0.75,39.99,53.32,0.225
0,Castaño Casa de la Cera 2014,15.0,0.75,49.91,66.547,0.225
0,Raymond Family Classic Cabernet Sauvignon 2016,13.5,0.75,44.98,59.973,0.225
0,Alexandre Penet Champagne Extra Brut,12.0,0.375,19.99,53.307,0.225
0,Ridgeview Bloomsbury Brut,12.0,0.75,39.99,53.32,0.225
0,Vina Tondonia Reserva Red 2011,13.0,0.75,43.38,57.84,0.225
0,Quinta do Crasto Reserva Old Vines Magnum 2020,14.5,1.5,96.60,64.4,0.225
0,Saint-Joseph Les 3 Cellier Le Centier des Terroirs 2021,13.0,0.75,43.40,57.867,0.225
0,Gusbourne Reserve Brut  2019,12.0,0.75,39.98,53.307,0.225
0,Lambiek Fabriek Oude Kriek Schar-Elle,6.2,0.75,20.66,27.547,0.225
0,André Clouet Silver Champagne Brut Nature,12.0,0.75,39.98,53.307,0.225
0,Harrow & Hope Rosé Brut,12.0,0.75,39.99,53.32,0.225
0,Balfour Rose Brut 2017,12.0,0.75,39.98,53.307,0.225
0,Prunotto Barbaresco 2020,13.5,0.75,44.98,59.973,0.225
0,Domaine la Boutiniere Grande Reserve Rouge Chateauneuf du Pape 2020,15.0,0.75,49.91,66.547,0.225
0,United Gypsies Pastry Ballerina tölkki,4.0,0.33,5.90,17.879,0.224
0,Graeme & Julie Bott Saint-Joseph Blanc 2021,12.5,0.75,41.89,55.853,0.224
0,Xavier Châteauneuf-du-Pape 2020,15.0,0.75,50.32,67.093,0.224
0,Kolin Panimo Carelia Cider,5.2,0.33,7.69,23.303,0.223
0,Kolin Panimo Carelia Cider Dry,5.2,0.33,7.69,23.303,0.223
0,Richardot Rosé Champagne Demi-Sec,12.0,0.75,40.29,53.72,0.223
0,Ixsir Grande Réserve White 2017,13.5,0.75,45.49,60.653,0.223
0,Charles de Cazanove Rosé Champagne Brut,12.0,0.375,20.14,53.707,0.223
0,Monti Barolo 2011,15.0,0.75,50.42,67.227,0.223
0,Quinta do Crasto Old Vines Reserva 2020,14.5,0.75,48.80,65.067,0.223
0,Pato & Wouters Nossa Calcário Baga 2019,12.5,0.75,41.95,55.933,0.223
0,Antech Blanquette Méthode Ancestrale Fruité Doux,6.5,0.75,21.90,29.2,0.223
0,Elgin Ridge Chaos White 2018,14.0,0.5,31.40,62.8,0.223
0,Château d'Arche 2015,13.5,0.375,22.72,60.587,0.223
0,Jean Loron Les Vieux Murs Pouilly-Fuissé 2021,13.0,0.75,43.93,58.573,0.222
0,Baron M Jardin d'Amour Methusalem 2021,13.0,6.0,351.21,58.535,0.222
0,Lindemans Oude Gueuze Cuvee Francisca,8.0,0.75,27.07,36.093,0.222
0,Hatzidakis Mavrotragano 2017,15.0,0.75,50.61,67.48,0.222
0,Cloudy Bay Pinot Noir 2020,13.5,0.75,45.70,60.933,0.222
0,Canella Bellini,5.0,0.2,4.50,22.5,0.222
0,Dreissigacker Bechtheimer Organic Riesling 2018,13.0,0.75,43.89,58.52,0.222
0,Juan Gil Monastrell Dulce 2014,13.0,0.375,21.93,58.48,0.222
0,Tuori Spirit of Honey,40.2,0.5,90.92,181.84,0.221
0,Quinta do Crasto Reserva Old Vines Mathusalem 2017,14.0,6.0,380.50,63.417,0.221
0,Pascal Bouchard Chablis Premier Cru Fourchaume Bio 2020,13.5,0.75,45.85,61.133,0.221
0,The Kurayoshi Pure Malt 12 Years Old,43.0,0.7,135.94,194.2,0.221
0,Dupont 15 Ans Calvados,42.0,0.5,95.00,190.0,0.221
0,Recaredo Terrers Corpinnat Brut Nature 2018,11.5,0.75,38.95,51.933,0.221
0,Ontañón Gran Reserva 2011,13.5,0.75,45.95,61.267,0.22
0,Aperol,11.0,3.0,149.80,49.933,0.22
0,Hattingley Valley Classic Reserve Brut,12.0,0.75,41.00,54.667,0.22
0,Moss Wood Margaret River Pinot Noir 2020,14.0,0.75,47.78,63.707,0.22
0,The Macallan Double Cask 15 Year Old Single Malt,43.0,0.7,136.65,195.214,0.22
0,Dautel FreiSinn Trocken 2016,13.0,0.75,44.49,59.32,0.219
0,Ferrari Magnum Brut,12.5,1.5,85.61,57.073,0.219
0,Penfolds Bin 138 Shiraz Grenache Mataro 2019,14.5,0.75,49.70,66.267,0.219
0,Volpe Pasini Focus Zuc di Volpe 2015,14.0,0.75,47.98,63.973,0.219
0,La Chouette de Champillon Premier Cru Rosé Champagne Brut,12.5,0.75,42.89,57.187,0.219
0,FJ Regnery Klüsserather Bruderschaf GG Riesling 2020,12.5,0.75,42.80,57.067,0.219
0,Baron-Fuenté Quinconce Blanc de Blancs Champagne Brut,12.5,0.75,42.89,57.187,0.219
0,Viña Pedrosa Reserva 2018,14.5,0.75,49.75,66.333,0.219
0,Kanavan Lehti Nokkossour,4.7,0.33,7.07,21.424,0.219
0,J de Villebois Sancerre Silex 2022,12.5,0.75,42.90,57.2,0.219
0,Teo Costa Lancaia Barbaresco 2020,14.5,0.75,49.60,66.133,0.219
0,The Singleton of Glen Ord 15 Year Old Special Release 2022 Single Malt,54.2,0.7,174.29,248.986,0.218
0,Maison Sinnae Auriola Châteauneuf-du-Pape 2020,14.5,0.75,49.91,66.547,0.218
0,Cantina Girlan Trattmann Pinot Noir Riserva 2020,14.5,0.75,49.90,66.533,0.218
0,Col d'Orcia Brunello di Montalcino  2018,14.5,3.0,199.70,66.567,0.218
0,Giuseppe Nada Barbaresco Casot 2019,14.5,0.75,49.90,66.533,0.218
0,Terrazas de los Andes Grand Malbec 2018,14.5,0.75,49.98,66.64,0.218
0,Alvaro Palacios Gratallops Vi de Vila 2019,14.5,0.75,49.99,66.653,0.218
0,Boekenhoutskloof Stellenbosch Cabernet Sauvignon 2019,14.5,0.75,49.98,66.64,0.218
0,San Román 2019,14.5,0.75,49.91,66.547,0.218
0,Merryvale Carneros Pinot Noir 2018,14.5,0.75,49.81,66.413,0.218
0,Terre Nere Etna Rosso Moganazzi 2021,14.5,0.75,49.99,66.653,0.218
0,Terre Nere Etna Rosso Santo Spirito 2021,14.5,0.75,49.99,66.653,0.218
0,Marchese Antinori Chianti Classico Riserva 2020,14.0,0.75,48.20,64.267,0.218
0,Penfolds Bin 138 Shiraz Grenache Mataro 2020,14.5,0.75,49.99,66.653,0.218
0,Moretti Omero Montefalco Sagrantino 2017,14.5,0.75,49.93,66.573,0.218
0,Roberto Sarotto Barbaresco Riserva Magnum 2001,14.5,1.5,99.90,66.6,0.218
0,Penfolds Bin 21 Barossa Valley Grenache 2022,14.5,0.75,49.99,66.653,0.218
0,Tenute Sella Lessona San Sebastiano Allo Zoppo 2012,13.5,0.75,46.64,62.187,0.217
0,Nederburg Two Centuries Sauvignon Blanc 2014,13.0,0.75,44.89,59.853,0.217
0,Gonet Sulcova Réserve Champagne Brut,12.5,0.75,43.29,57.72,0.217
0,G.H. Martel & Co Prestige Magnum Champagne Brut,12.0,1.5,83.00,55.333,0.217
0,Col d'Orcia Brunello di Montalcino Magnum 2018,14.5,1.5,100.63,67.087,0.216
0,Jean Collet & Fils Chablis 1er Cru Montmains 2019,12.5,0.75,43.49,57.987,0.216
0,Victoria Geisse Reserva Vintage Extra Brut 2021,12.0,0.75,41.71,55.613,0.216
0,Lagavulin 12 Year Old Special Release 2022 Single Malt,57.3,0.7,185.99,265.7,0.216
0,Bruno Rocca Fralu Nebbiolo Magnum 2020,14.5,1.5,100.63,67.087,0.216
0,Bründlmayer Reserve Rosé Brut,11.5,0.75,39.98,53.307,0.216
0,Filippo Manetti Campiume 2017,12.5,0.75,43.40,57.867,0.216
0,Moric Reserve 2017,13.0,0.75,45.12,60.16,0.216
0,Villa Poggio Salvi Brunello di Montalcino 2018,13.5,0.75,46.90,62.533,0.216
0,Bottega Rose Gold Brut Magnifico Glass Giftpack,11.5,0.75,39.98,53.307,0.216
0,Moric Reserve 2016,13.0,0.75,45.21,60.28,0.216
0,Octomore 14.2 Single Malt,57.7,0.7,186.99,267.129,0.216
0,Fèlsina Rancia Chianti Classico Riserva 2013,14.5,0.75,50.28,67.04,0.216
0,Fontanafredda Barolo Serralunga d'Alba 2017,13.5,0.75,46.98,62.64,0.216
0,Caparsa Doccio a Matteo Chianti Classico Riserva 2015,13.5,0.75,46.99,62.653,0.215
0,Nihonbashi Nigori Sake,15.5,0.3,21.65,72.167,0.215
0,Alexander vs The Ham Factory 2018,14.0,0.75,48.89,65.187,0.215
0,Diplomático Single Vintage 2007,43.0,0.7,140.98,201.4,0.214
0,Boon Oude Geuze VAT 108 bis,8.0,0.375,14.02,37.387,0.214
0,Lyrarakis Liastos 2017,11.5,0.375,20.15,53.733,0.214
0,Penfolds BIN 51 Riesling 2018,12.0,0.75,41.98,55.973,0.214
0,La Soufrandiere Cuvee La Combe Desroches 2021,12.0,0.75,41.99,55.987,0.214
0,Bersano Brachetto d'Acqui Castelgaro 2022,6.0,0.5,13.99,27.98,0.214
0,Roland Grangier Condrieu 2020,13.0,0.75,45.61,60.813,0.214
0,Nehrer Sauvignon Blanc Privat 2021,13.5,0.75,47.37,63.16,0.214
0,Orenda Riesling 2020,13.5,0.75,47.62,63.493,0.213
0,Patricius Tokaj Katinka Noble Late Harvest 2021,12.5,0.375,21.98,58.613,0.213
0,Corte Rugolin Amarone Crosara de le Strie 2016,16.0,0.75,56.44,75.253,0.213
0,Monnet XO Flamboyant,40.0,0.7,131.49,187.843,0.213
0,Le Bullet Piaf Champagne Brut,12.5,0.375,21.99,58.64,0.213
0,Palmento Costanzo Contrada Santo Spirito Etna Rosso Particella n. 468 2016,14.0,0.75,49.30,65.733,0.213
0,Hey French You Could Have Made This But You Didn’t,13.0,0.75,45.87,61.16,0.213
0,Hardy Noces d'Argent,40.0,0.2,37.48,187.4,0.213
0,Kukkula Sisu 2017,15.0,0.75,52.87,70.493,0.213
0,L'Omena Apple Spirit,40.0,0.5,94.14,188.28,0.212
0,Col d'Orcia Brunello di Montalcino  2016,14.5,9.0,615.61,68.401,0.212
0,Soufrandiere Pouilly-Vinzelles 2021,13.0,0.75,45.98,61.307,0.212
0,Chateau de Montifaud Napoléon Ariane,40.0,0.7,132.38,189.114,0.212
0,Granbazán Limousin Albariño,13.0,0.75,46.00,61.333,0.212
0,Dr. Pauly-Bergweiler Wehlener Sonnenuhr Riesling GG 2017,13.0,0.75,45.90,61.2,0.212
0,Cossy Cuvee Eclat Champagne Brut,12.0,0.75,42.36,56.48,0.212
0,Nøgne Ø Dark Horizon 8 Sherry Edition 2023,16.0,0.33,24.89,75.424,0.212
0,Nøgne Ø Dark Horizon 8 Whisky Edition 2023,16.0,0.33,24.89,75.424,0.212
0,Clemens Busch Pünderich Riesling 2022,7.5,0.75,26.50,35.333,0.212
0,Dr. Pauly-Bergweiler Erdener Prälat Riesling GG 2020,13.0,0.75,45.90,61.2,0.212
0,The Benriach 16 Year Old Single Malt,43.0,0.7,142.98,204.257,0.211
0,David Sterza Amarone della Valpolicella Classico 2018,16.0,0.75,56.98,75.973,0.211
0,Tenuta Campo Al Mare Gallico Petit Verdot 2019,15.5,0.75,55.00,73.333,0.211
0,Caroline Parent Bourgogne Pinot Noir 2020,14.0,0.75,49.84,66.453,0.211
0,Winzerverein Deidesheim Grainhübel Riesling Auslese 2015,9.0,0.375,16.00,42.667,0.211
0,Fritz Haag Brauneberger Juffer Riesling Kabinett 2022,8.0,0.75,28.50,38.0,0.211
0,Pardas Collita Roja 2016,13.0,0.75,46.52,62.027,0.21
0,Casa Emma Chianti Classico Gran Selezione 2018,14.0,0.75,49.99,66.653,0.21
0,Camille Giroud Ladoix Blanc 2018,13.0,0.75,46.35,61.8,0.21
0,Apeca Euforia Brut 2019,12.0,0.75,42.87,57.16,0.21
0,Sichel Sauternes 2020,14.0,0.375,24.97,66.587,0.21
0,Château Clarke 2016,14.0,0.375,24.98,66.613,0.21
0,6.12. Independence Day 15 Y Port Charlotte Single Malt,50.0,0.7,166.39,237.7,0.21
0,Cap Maritime Pinot Noir 2019,14.0,0.75,49.98,66.64,0.21
0,Guado al Melo Atis 2018,14.0,0.75,49.93,66.573,0.21
0,Christophe Pichon Allégorie 2020,14.0,0.75,49.90,66.533,0.21
0,Comando G Rozas Primer 2020,14.0,0.75,49.99,66.653,0.21
0,Château La Fleur-Pourret 2014,13.5,0.75,48.28,64.373,0.21
0,Pradorey Elite 2019,14.0,0.75,49.98,66.64,0.21
0,Château Haut-Goujon Cuvée Liberté 2020,15.0,0.75,53.68,71.573,0.21
0,Chateau Musar White 2016,12.0,0.75,42.90,57.2,0.21
0,Parés Baltà Electio Xarel-lo 2016,12.5,0.75,44.89,59.853,0.209
0,Fruktstereo Pulp 2018,5.5,0.75,19.76,26.347,0.209
0,Paul Dangin Cuvée Carte Blanche Champagne Brut,12.0,0.75,43.00,57.333,0.209
0,Cocchi Alta Langa Blanc`d Blanc Brut 2017,12.5,0.75,44.82,59.76,0.209
0,Paul-Marie Bertrand Champagne Rosé Brut,12.5,0.75,44.86,59.813,0.209
0,FJ Regnery Klüsserather Bruderschaft GG Pinot Noir 2019,13.5,0.75,48.38,64.507,0.209
0,Ardbeg Heavy Vapours Single Malt,46.0,0.7,154.39,220.557,0.209
0,Moric Jagini Zagersdorf 2013,14.0,0.75,50.12,66.827,0.209
0,Tenute Sella Bramaterra I Porfidi 2011,13.0,0.75,46.64,62.187,0.209
0,Thornbridge Pachamama Brown Ale,10.0,0.375,17.93,47.813,0.209
0,Massolino Barolo 2019,14.5,0.75,51.98,69.307,0.209
0,Rupert & Rothschild Vignerons Baron Edmond 2017,14.0,0.75,50.22,66.96,0.209
0,Octomore 10.4 Single Malt,63.5,0.7,213.34,304.771,0.208
0,Lindemans Kriek,3.5,0.25,4.20,16.8,0.208
0,Brocard Chablis 1er Cru Montée de Tonnerre 2022,13.0,0.75,46.98,62.64,0.208
0,Koppitsch Perspektiv Rot 2020,10.0,0.75,36.05,48.067,0.208
0,Ainoa Sametti 2019,13.0,0.375,23.49,62.64,0.208
0,Granbazán Don Álvaro de Bazán Albariño 2019,13.5,0.75,49.00,65.333,0.207
0,Le Dragon de Quintus 2015,15.0,0.75,54.26,72.347,0.207
0,Rathfinny Classic Cuvée Brut 2018,12.0,0.75,43.50,58.0,0.207
0,Paul-Marie Bertrand Champagne Extra Dry,12.0,0.75,43.40,57.867,0.207
0,Latium Morini Leon Amarone Della Valpolicella 2018,16.5,0.75,59.75,79.667,0.207
0,Rene Collet Champagne Nord-Sud Brut,12.5,0.75,45.31,60.413,0.207
0,Genys Sour Sour Berliner Weisse with Strawberries & Basil tölkki,3.5,0.44,7.44,16.909,0.207
0,Moric Reserve 2012,13.5,0.75,48.90,65.2,0.207
0,Saintes Pierres de Nalys Châteauneuf-du-Pape 2017,14.5,0.75,52.81,70.413,0.206
0,Nugan Cookoothama Botrytis Semillon 2020,11.0,0.375,19.99,53.307,0.206
0,Barmes-Buecher Riesling Grand Cru Steingrubler 2021,13.5,0.75,49.10,65.467,0.206
0,Feiler-Artinger Beerenauslese 2021,12.0,0.375,21.89,58.373,0.206
0,Chateau de La Mulonniere a la faveur de l'Automne Coteaux du Layon Beaulieu 2015,11.5,0.375,20.89,55.707,0.206
0,Valduero Tierra Alta en 2 Maderas 2017,14.0,15.0,1021.84,68.123,0.206
0,Domaine Marcel Deiss Gruenspiel 2017,13.5,0.75,49.16,65.547,0.206
0,Orenda Balance 2018,15.0,0.75,54.51,72.68,0.206
0,Paul Blanck Gewurztraminer Furstentum Grand Cru Vieilles Vignes 2015,14.0,0.75,50.95,67.933,0.206
0,Cardhu 14 Year Old Special Release Single Malt,55.5,0.7,188.41,269.157,0.206
0,Compass Box Flaming Heart 2022 Blended Malt,48.9,0.7,167.08,238.686,0.205
0,Arnaldo Rivera Undicicomuni Barolo 2017,14.5,0.75,52.99,70.653,0.205
0,Penfolds Bin 51 Eden Valley Riesling 2022,11.5,0.75,41.98,55.973,0.205
0,Henschke Giles Pinot Noir 2019,13.5,0.75,49.31,65.747,0.205
0,Chapel Down Brut,12.0,0.75,43.98,58.64,0.205
0,Moutard Père & Fils Grande Cuvée Blanc de Noirs Champagne Brut,12.0,0.75,43.98,58.64,0.205
0,Mumm Cordon Rouge Champagne Brut,12.0,0.75,43.98,58.64,0.205
0,André Clouet Grande Réserve Blanc de Noirs Champagne Brut,12.0,0.375,21.90,58.4,0.205
0,Vollereaux Réserve Champagne Brut,12.0,0.75,43.80,58.4,0.205
0,Van Zellers & Co 20 Years Old Tawny Port,20.0,0.75,73.40,97.867,0.204
0,El Nido Clio 2020,16.0,0.75,58.88,78.507,0.204
0,Michel Laval Champagne Tradition Brut,12.5,0.75,45.90,61.2,0.204
0,Col d'Orcia Brunello di Montalcino 2018,14.5,0.75,53.26,71.013,0.204
0,Autréau de Champillon Blanc de Blancs Grand Cru Champagne Brut,12.5,0.75,45.98,61.307,0.204
0,Travaglini Gattinara Riserva 2018,13.5,0.75,49.89,66.52,0.203
0,Nino Negri Vigna Sassorosso Grumello 2019,13.5,0.75,49.90,66.533,0.203
0,Sattlerhof Ried Kranachberg Sauvignon Blanc 2019,13.5,0.75,49.99,66.653,0.203
0,Penfolds Bin 23 Pinot Noir 2022,13.5,0.75,49.99,66.653,0.203
0,Laurent Ponsot Cuvée des Peupliers 2019,13.5,0.75,49.93,66.573,0.203
0,Fluteau Cuvée Symbiose Millesime Champagne Brut 2014,12.0,0.75,44.32,59.093,0.203
0,Bruna Grimaldi Barolo Badarina 2019,14.5,0.75,53.50,71.333,0.203
0,Ornellaia Poggio alle Gazze dell’Ornellaia 2020,13.5,0.75,49.99,66.653,0.203
0,Paul Blanck Pinot Gris Wineck-Schlossberg Grand Cru 2017,13.5,0.75,49.79,66.387,0.203
0,Chateau Clarke 2006,13.5,0.75,49.95,66.6,0.203
0,Veronese Beatrice Chiacchierino Recioto Della Valpolicella 2020,14.0,0.5,34.44,68.88,0.203
0,Monte Del Frá Monastero Passito Bianco	 2016,13.5,0.375,24.97,66.587,0.203
0,Robert Mondavi Napa Valley Chardonnay 2018,13.5,0.75,49.89,66.52,0.203
0,Ten Minutes by Tractor Estate Chardonnay 2021,13.0,0.75,47.99,63.987,0.203
0,Robert Mondavi Napa Valley Pinot Noir 2019,13.5,0.75,49.99,66.653,0.203
0,Mure Clos Saint Landelin Riesling 2019,13.5,0.375,24.98,66.613,0.203
0,Zarate Balado Albariño 2021,13.5,0.75,49.99,66.653,0.203
0,Ca' del Brado Û baccabianca,7.9,0.375,14.69,39.173,0.202
0,Château de Maligny Chablis 1er Cru Fourchaume 2020,12.5,0.375,23.15,61.733,0.202
0,Lambiek Fabriek Jart-Elle Oude Kriek,6.0,0.375,11.14,29.707,0.202
0,Rodney Strong Russian River Valley Pinot Noir 2018,14.5,0.75,53.91,71.88,0.202
0,Mumm Champagne Le Demi-Sec,12.0,0.75,44.49,59.32,0.202
0,Scerscé Flammante Nebbiolo 2018,14.0,0.75,51.90,69.2,0.202
0,K The Deal Magnum 2017,15.0,1.5,111.49,74.327,0.202
0,Chapel Down English Rose Brut,12.0,0.75,44.49,59.32,0.202
0,Chateau Musar 2017,14.0,0.75,51.95,69.267,0.202
0,Sukula Barbera d´Alba Meriame 2017,14.5,0.75,53.92,71.893,0.202
0,Ungsteiner Nussriegel Riesling Erste Lage 2021,12.5,0.75,46.32,61.76,0.202
0,Ainoa Haave 2022,15.0,0.35,25.99,74.257,0.202
0,Moric Reserve 2014,13.0,0.75,48.62,64.827,0.201
0,Tommasi Fiorato Recioto della Valpolicella 2018,13.0,0.375,24.30,64.8,0.201
0,Tokaji Oremus Late Harvest 2020,11.0,0.5,27.42,54.84,0.201
0,Château La Croix Saint Vincent 2017,13.5,0.75,50.30,67.067,0.201
0,Artadi Valdegínes 2019,14.5,0.75,53.98,71.973,0.201
0,Huber Ried Berg Riesling Erste Lage 2020,13.0,0.75,48.80,65.067,0.2
0,Charles Mignon 1er Cru Premium Reserve Champagne Brut,12.0,0.375,22.48,59.947,0.2
0,Gusbourne Reserve Brut 2019,12.0,0.75,44.98,59.973,0.2
0,A. Bergere Origine Champagne Brut,12.0,0.75,44.98,59.973,0.2
0,Alta Alella Mirgin Opus Cava Brut Nature 2019,12.0,0.75,44.95,59.933,0.2
0,Mauro Cosecha 2021,14.5,0.75,54.34,72.453,0.2
0,Birichino Saint Georges Zinfandel 2019,14.0,0.75,52.40,69.867,0.2
0,Gratiot-Pillière Rosé Champagne Brut,12.0,0.75,44.98,59.973,0.2
0,The Dalmore 15 Year Old Single Malt,40.0,0.7,139.99,199.986,0.2
0,Attilio Ghisolfi Barolo Bussia 2015,14.5,0.75,54.60,72.8,0.199
0,2Naturkinder Weinschwärmer 2020,11.5,0.75,43.43,57.907,0.199
0,Simonnet-Febvre Chablis Premier Cru Mont de Milieu 2020,13.0,0.75,48.99,65.32,0.199
0,Golser Wein Beerenauslese,9.0,0.375,16.99,45.307,0.199
0,Ogier Châteauneuf-du-Pape Clos de l'Oratoire des Papes 2021,14.5,0.75,54.59,72.787,0.199
0,Pirkka Grand Prestige Champagne Brut,12.0,0.75,45.25,60.333,0.199
0,Dr. Bürklin-Wolf Wachenheimer Böhlig P.C. 2017,13.0,0.75,48.98,65.307,0.199
0,Georges Vesselle Grand Cru Champagne Brut,12.5,0.75,47.01,62.68,0.199
0,Hugel Grossi Laüe Pinot Noir 2013,13.0,0.75,48.90,65.2,0.199
0,Autréau de Champillon Réserve Grand Cru Champagne Brut,12.0,0.75,45.14,60.187,0.199
0,Angostura Orange Bitters,28.0,0.1,14.15,141.5,0.198
0,Joseph Drouhin Côte de Beaune Rouge 2019,13.0,0.375,24.65,65.733,0.198
0,Taylor's 20 Year Old Tawny Port,20.0,0.75,75.89,101.187,0.198
0,Koppitsch Perspektive Vintage 2017,11.5,0.75,43.53,58.04,0.198
0,Château Tour Sieujean 2014,13.0,0.75,49.27,65.693,0.198
0,Baricchi Jonny Gambato Frizzante,10.0,0.75,37.95,50.6,0.198
0,Terralsole Brunello di Montalcino 2015,14.5,0.75,54.95,73.267,0.198
0,Gini Camillo Gran Cuveé Brut 2010,12.0,0.75,45.42,60.56,0.198
0,Puklus Pincészet Tokaji Aszú 5 Puttonyos 2013,12.0,0.5,30.32,60.64,0.198
0,Banfi Brunello di Montalcino 2016,14.0,0.75,52.98,70.64,0.198
0,Tenute Silvio Nardi Brunello di Montalcino 2017,14.5,0.75,54.82,73.093,0.198
0,Appleaud,20.5,0.5,51.77,103.54,0.198
0,Penfolds Bin 128 Coonawarra Shiraz 2021,14.5,0.75,54.98,73.307,0.198
0,Ron Zacapa Centenario XO,40.0,0.7,141.98,202.829,0.197
0,Henschke Julius Riesling 2017,11.5,0.75,43.89,58.52,0.197
0,Bava Barolo di Castiglione Falletto 2014,13.5,0.75,51.49,68.653,0.197
0,Clos Henri Patience Late Harvest Sauvignon Blanc 2013,13.0,0.5,32.99,65.98,0.197
0,Teo Costa Barolo Monroj 2019,14.5,0.75,55.32,73.76,0.197
0,Chateau de Montifaud Reserve Special Little Millenium,40.0,0.2,40.65,203.25,0.197
0,Paul Blanck Riesling Furstentum Grand Cru 2019,13.0,0.75,49.79,66.387,0.196
0,Paul Blanck Riesling Schlossberg Grand Cru 2017,13.0,0.75,49.79,66.387,0.196
0,Valduero Crianza 2016,14.0,3.0,214.75,71.583,0.196
0,Pyynikin Expressions No 1 Longrow 1st Fill tölkki,11.5,0.33,19.40,58.788,0.196
0,Apeca BDN18 Brut 2018,12.5,0.75,47.81,63.747,0.196
0,Ainoa Havu 2021,5.0,0.7,17.82,25.457,0.196
0,Montaudon Blanc de Noirs Champagne Brut,12.0,0.75,45.98,61.307,0.196
0,Laurent Lequart Blanche d’Andésyne Champagne Extra Brut,12.0,0.75,45.90,61.2,0.196
0,Montaudon le Grande Rosé Champagne Brut,12.0,0.75,45.98,61.307,0.196
0,Tobermory 04 Oloroso Cask Matured Single Malt,55.9,0.7,199.99,285.7,0.196
0,Devaux Cœur des Bar Blanc de Noir Champagne Brut,12.0,0.75,45.90,61.2,0.196
0,Penfolds Bin 51 Eden Valley Riesling 2023,11.0,0.75,41.99,55.987,0.196
0,Laurent Ponsot Blanc Cuvée du Perce-Neige 2020,13.0,0.75,49.93,66.573,0.195
0,Château Montlabert Saint-Èmilion Grand Cru 2019,14.0,0.75,53.89,71.853,0.195
0,Baumann-Zirgel Riesling Vendanges Tardives 2015,14.0,0.5,35.90,71.8,0.195
0,Joseph Drouhin Côte de Beaune Blanc 2018,13.0,0.75,49.99,66.653,0.195
0,Müller-Catoir Bürgergarten Im Breumel GG Riesling Trocken 2019,13.0,0.75,49.98,66.64,0.195
0,LAN A Mano 2020,14.0,0.75,53.98,71.973,0.195
0,Rémi Leroy Champagne Brut Nature,12.5,0.75,47.99,63.987,0.195
0,Francois Mikulski Côte d'Or Chardonnay 2021,13.0,0.75,49.95,66.6,0.195
0,La Chouette de Champillon Grand Cru Réserve Champagne Brut,12.5,0.75,47.99,63.987,0.195
0,Jean Loron Les Vieux Murs Pouilly-Fuissé 2019,13.0,0.375,24.97,66.587,0.195
0,Siddùra Bèru Vermentino di Gallura Superiore 2016,14.0,0.75,53.79,71.72,0.195
0,Simonnet-Febvre Chablis 1er Cru Fourchaume 2020,13.0,0.375,24.98,66.613,0.195
0,Simonnet-Febvre Chablis Premier Cru Montée de Tonnerre 2017,13.0,0.75,49.95,66.6,0.195
0,TreRose Vin Santo di Montepulciano 2016,13.5,0.375,25.99,69.307,0.195
0,Pardas Hermós Brut Nature 2018,12.0,0.75,46.20,61.6,0.195
0,Bonnet Perle Rosée Champagne Brut,12.5,0.75,47.98,63.973,0.195
0,Benjamin De Rotschild & Vega Sicilia Macán Clásico 2019,14.0,0.75,53.89,71.853,0.195
0,Loimer Langenlois Dechant Pinot Noir 2015,13.0,0.75,49.99,66.653,0.195
0,Jean-Luc & Eric Burguet Bourgogne Les Pince Vin 2019,13.0,0.75,49.99,66.653,0.195
0,Ixsir Grande Réserve Red 2012,13.0,0.75,49.93,66.573,0.195
0,Torres Manso De Velasco 2019,14.0,0.75,53.98,71.973,0.195
0,Chamlija Nevi Sahsina Munhasir Sui Generis 2017,14.5,0.75,55.83,74.44,0.195
0,Chateau Clarke 2010,14.0,0.75,54.19,72.253,0.194
0,Domaine Marcel Deiss Engelgarten 2019,13.0,0.75,50.26,67.013,0.194
0,Clemente VII Vinsanto del Chianti Classico 2015,14.0,0.375,27.10,72.267,0.194
0,Dr H. Thanisch Pinot Noir 2016,13.0,0.75,50.26,67.013,0.194
0,Beringer Private Reserve Napa Valley Chardonnay 2021,15.5,0.75,59.89,79.853,0.194
0,Arizcuren Finca el Foro 2019,14.5,0.75,55.99,74.653,0.194
0,Joseph Perrier Cuvée Royale Magnum Champagne Brut,12.0,1.5,92.99,61.993,0.194
0,Substance Vineyard Collection Northridge Merlot Magnum 2016,15.5,1.5,120.00,80.0,0.194
0,To Øl Brewtrance,12.9,0.375,24.98,66.613,0.194
0,Koskenkorva Foraged Vodka,40.0,0.7,145.00,207.143,0.193
0,Sattlerhof Ried Pfarrweingarten Morillon 2015,13.5,0.75,52.49,69.987,0.193
0,Michel Laval A Boursault Champagne L’Extra Brut,12.5,0.75,48.50,64.667,0.193
